User-ID,ISBN,Rating,Author,Gender
116,3013,9,114,0
116,2882,8,802,0
116,2749,7,1189,0
116,1606,5,643,1
116,1051,10,131,0
116,243,10,760,0
116,1988,7,1120,0
117,1310,10,501,1
117,1347,9,654,1
117,1729,10,630,1
117,1745,10,630,1
117,1753,10,501,1
117,1805,8,630,1
117,1978,10,278,1
117,1982,10,931,1
117,2047,10,924,1
117,131,4,439,1
117,2063,10,539,1
117,2073,8,278,1
117,2155,10,504,1
117,3678,8,1000,1
117,2634,7,498,1
117,3080,8,781,0
117,3667,5,1000,1
117,3030,10,1192,0
118,4000,8,937,0
118,3836,10,932,1
118,3830,10,684,0
118,3495,10,1032,1
118,3402,7,664,0
118,3204,10,1310,1
118,2123,5,181,0
118,1969,5,540,1
118,3016,9,331,1
118,765,10,1011,1
118,699,10,887,0
118,468,10,1042,1
118,444,10,67,0
118,340,10,274,0
118,328,10,274,0
118,283,8,516,1
118,54,10,894,0
118,13,8,529,1
118,1280,10,827,1
119,3221,9,864,0
119,3930,7,177,0
119,3793,8,451,0
119,3263,5,864,0
119,3168,8,864,0
119,1980,10,278,1
119,2102,10,1120,0
119,2686,10,565,0
119,537,5,554,0
119,757,5,1043,1
119,2066,9,319,0
119,2078,9,1120,0
119,1831,10,501,1
120,49,5,610,0
120,99,9,1320,0
120,104,8,71,0
120,959,7,1174,1
120,984,8,723,0
120,1307,6,501,1
120,1328,8,851,1
120,1703,5,828,0
120,1800,9,403,1
120,1817,8,453,1
120,1844,8,511,0
120,972,7,10,0
120,2000,8,751,0
120,2241,8,493,0
120,1975,6,931,1
120,3876,7,2,1
120,3872,8,33,1
120,3585,4,445,0
120,3424,6,1173,1
120,3266,8,1233,1
120,3700,7,843,0
120,3050,4,1233,1
120,3048,5,523,0
120,3030,9,1192,0
120,2745,7,1054,0
120,2645,9,1228,1
120,3061,7,1233,1
121,2031,8,1120,0
121,1282,10,835,0
121,1285,10,835,0
121,1694,8,864,0
121,1700,8,864,0
121,1722,9,501,1
121,2057,7,931,1
121,2434,7,424,1
121,2303,8,726,1
121,2317,9,1173,1
121,2345,10,1173,1
121,2418,9,141,1
121,1137,1,350,0
121,2617,9,285,1
121,2654,10,911,1
121,2272,4,1173,1
121,1113,7,386,0
121,681,6,633,1
121,818,3,83,0
121,85,9,86,0
121,86,7,1320,0
121,280,8,533,1
121,297,9,731,0
121,427,6,325,1
121,471,10,1239,1
121,478,9,886,0
121,535,7,553,0
121,617,10,15,0
121,646,9,83,0
121,652,9,1011,1
121,724,8,83,0
121,738,10,321,1
121,763,5,83,0
121,787,9,83,0
121,1025,9,708,0
121,2736,7,1011,1
121,3049,7,1173,1
121,2846,8,1071,1
121,2832,5,1214,0
121,3950,10,277,1
121,3942,8,277,1
121,3885,5,938,0
121,3789,10,1134,1
121,3717,10,1069,1
121,3652,5,1309,1
121,3489,10,1173,1
121,3417,10,1173,1
121,3033,10,410,1
121,3410,8,1269,0
121,3259,9,864,0
121,3181,8,753,1
121,3175,7,676,0
121,3168,9,864,0
121,3158,8,864,0
121,2855,7,592,1
121,3118,7,783,0
121,3415,8,1173,1
122,389,8,430,0
122,406,10,1268,1
122,407,7,68,0
122,410,8,68,0
122,424,8,1280,0
122,586,10,1258,1
122,473,7,530,1
122,539,8,628,1
122,385,8,646,1
122,589,6,946,1
122,592,8,434,1
122,613,10,402,0
122,471,5,1239,1
122,380,9,933,1
122,346,9,933,1
122,374,7,546,0
122,362,10,1238,1
122,344,9,933,1
122,339,9,1300,1
122,338,5,788,0
122,337,6,788,0
122,653,8,113,0
122,316,7,646,1
122,283,10,516,1
122,275,10,96,1
122,271,8,384,0
122,118,8,949,1
122,50,9,610,0
122,2,8,964,0
122,377,7,533,1
122,321,9,185,0
122,3329,10,1271,1
122,699,7,887,0
122,1745,5,630,1
122,1778,7,254,0
122,1821,6,630,1
122,1948,8,1068,1
122,2126,7,173,0
122,2159,8,885,0
122,2168,8,524,1
122,2209,6,304,1
122,2324,8,887,0
122,2380,7,173,0
122,2438,9,424,1
122,2441,9,34,1
122,2455,5,1143,1
122,2667,10,330,0
122,2669,10,546,0
122,2696,8,774,1
122,2877,7,401,0
122,2999,10,1213,0
122,3000,10,902,0
122,3001,9,724,1
122,3038,5,1117,1
122,1738,6,254,0
122,1736,7,726,1
122,1734,5,254,0
122,1733,8,1127,0
122,730,9,633,1
122,753,7,796,1
122,781,10,633,1
122,797,10,502,1
122,817,10,502,1
122,864,8,477,1
122,865,10,477,1
122,1027,8,1010,1
122,1209,8,706,0
122,1264,8,759,0
122,681,10,633,1
122,1283,8,835,0
122,1288,8,480,1
122,1304,8,480,1
122,1337,10,89,1
122,1350,7,639,1
122,1358,9,1028,0
122,1383,10,50,0
122,1455,6,1193,0
122,1696,7,491,1
122,1720,5,630,1
122,1728,9,1100,0
122,1284,6,630,1
122,688,10,633,1
122,3350,10,1222,1
122,3334,8,688,1
122,4018,9,185,0
122,3986,8,933,1
122,3824,8,837,0
122,3652,9,1309,1
122,3650,10,468,1
122,3437,8,132,1
122,3521,5,649,1
122,3392,8,376,1
122,3389,7,376,1
122,3386,9,376,1
122,3367,9,990,1
122,3364,10,107,1
122,3408,7,397,1
123,2443,5,334,0
123,2751,8,638,1
123,2745,9,1054,0
123,1452,8,1303,1
123,1283,10,835,0
123,1051,8,131,0
123,742,8,871,0
123,241,8,760,0
123,111,9,1128,0
124,2379,8,828,0
124,2086,9,931,1
124,2005,8,931,1
124,1796,9,501,1
124,1813,8,828,0
124,1245,8,243,0
124,965,8,10,0
124,559,8,539,1
124,1751,9,243,0
125,2652,9,470,1
125,3496,9,30,1
125,3031,7,559,1
125,2977,7,475,0
125,2809,9,268,1
125,2241,9,493,0
125,968,9,1220,1
125,2004,9,894,0
125,1835,9,836,0
125,835,8,1191,0
125,581,7,146,0
125,54,9,894,0
125,2035,8,539,1
126,1892,8,1056,1
126,1874,6,202,0
126,1871,9,202,0
126,1819,9,444,1
126,1783,9,1127,0
126,1621,10,915,0
126,1649,10,1058,1
126,1320,8,166,1
126,1259,7,1112,0
126,1254,9,1104,0
126,1660,10,1189,0
126,2096,8,386,0
126,2399,8,916,0
126,2149,9,167,0
126,2408,9,916,0
126,2457,7,302,0
126,2469,7,788,0
126,2475,7,584,0
126,3461,7,153,1
126,3526,8,781,0
126,3547,8,346,0
126,3605,8,421,1
126,3628,10,1180,1
126,3708,9,172,0
126,1205,8,845,0
126,2103,7,931,1
126,1199,7,357,0
126,388,10,303,0
126,1021,7,767,0
126,23,9,679,0
126,70,7,186,0
126,134,9,74,0
126,137,9,1158,0
126,379,9,1145,0
126,3872,10,33,1
126,394,10,1161,1
126,457,10,519,0
126,563,10,290,1
126,565,10,290,1
126,774,10,656,1
126,775,8,656,1
126,1114,8,386,0
126,817,10,502,1
126,852,5,167,0
126,889,7,1292,0
126,891,7,804,0
126,892,8,773,0
126,893,8,705,0
126,894,8,1130,0
126,895,7,758,0
126,897,7,487,0
126,898,10,806,0
126,899,8,804,0
126,900,8,174,0
126,1020,8,1012,0
126,834,7,747,0
126,3755,9,597,0
126,3583,8,550,0
127,3961,8,517,1
127,863,9,477,1
127,4031,7,48,0
127,3025,8,559,1
128,275,9,96,1
128,1886,8,1304,1
128,3961,9,517,1
128,1172,10,923,0
128,3171,10,40,0
129,328,9,274,0
129,3476,9,576,1
129,3110,8,263,1
129,2022,8,886,0
129,3283,6,887,0
129,1355,10,1013,0
129,1343,9,970,1
129,775,6,656,1
129,551,6,539,1
129,530,7,886,0
129,528,9,886,0
129,476,8,886,0
129,1409,10,752,1
130,2673,5,205,1
130,2623,5,828,0
130,2585,5,560,0
130,2405,5,269,1
130,2398,5,121,1
130,2391,5,1187,1
130,2324,5,887,0
130,1988,5,1120,0
130,2226,7,623,1
130,2150,5,738,0
130,2057,5,931,1
130,1996,5,931,1
130,2742,5,476,0
130,1972,5,1120,0
130,1961,5,1120,0
130,2301,5,1173,1
130,2864,5,484,0
130,3416,10,1173,1
130,2964,5,47,0
130,3927,5,294,0
130,3900,5,294,0
130,3818,10,1040,1
130,3816,10,1040,1
130,3802,5,591,1
130,3801,5,1252,1
130,3800,5,1249,1
130,3662,5,1018,0
130,2873,5,656,1
130,3527,5,676,0
130,3469,5,864,0
130,3424,10,1173,1
130,1946,5,1120,0
130,3271,5,864,0
130,3084,5,676,0
130,3043,10,1173,1
130,2993,5,475,0
130,2982,5,484,0
130,3476,5,576,1
130,1942,5,1156,0
130,1772,5,607,0
130,1816,5,630,1
130,971,10,1173,1
130,922,5,916,0
130,870,5,938,0
130,830,10,1173,1
130,713,5,825,0
130,684,5,79,0
130,665,5,1290,1
130,630,5,1043,1
130,621,5,1197,0
130,611,5,476,0
130,544,5,539,1
130,511,5,1166,1
130,494,5,1071,1
130,482,5,634,1
130,475,5,1138,1
130,202,5,1187,1
130,146,5,1187,1
130,1060,5,673,0
130,1075,5,852,1
130,1207,5,686,0
130,1231,5,945,0
130,1814,5,985,0
130,1798,5,985,0
130,1797,5,985,0
130,1785,5,985,0
130,1748,5,954,0
130,1713,5,243,0
130,1644,5,1256,1
130,1494,5,1256,1
130,1940,5,35,0
130,1486,10,292,1
130,1439,5,1187,1
130,1437,5,938,0
130,1410,5,643,1
130,1395,5,967,0
130,1359,5,941,1
130,1309,5,630,1
130,1245,5,243,0
130,1237,5,243,0
130,1440,5,938,0
130,1675,5,243,0
130,1302,10,630,1
131,1759,5,930,1
131,2692,8,237,0
131,424,9,1280,0
131,462,10,888,0
132,64,9,293,0
132,885,10,938,0
132,2570,9,938,0
132,2598,10,938,0
132,2839,9,1214,0
132,3107,9,864,0
133,2507,5,780,0
133,884,5,938,0
133,978,5,162,0
133,1182,5,1023,0
133,1422,5,967,0
133,2144,5,82,0
133,2415,5,462,0
133,2542,5,780,0
133,2923,5,547,0
133,3190,5,676,0
133,3233,5,676,0
133,2522,5,780,0
134,3903,8,294,0
134,3921,7,177,0
134,2543,8,938,0
134,2562,9,938,0
134,2883,9,802,0
134,2954,10,802,0
134,2972,9,802,0
134,2990,8,118,0
134,3083,8,676,0
134,3118,9,783,0
134,3936,8,1147,0
134,3170,8,783,0
134,2470,10,1265,0
134,444,9,67,0
134,2124,5,138,0
134,2059,7,1120,0
134,2035,8,539,1
134,1030,8,271,0
134,987,9,345,0
134,2380,7,173,0
134,909,9,938,0
134,876,8,294,0
134,835,5,1191,0
134,831,9,1264,0
134,584,9,539,1
134,911,8,938,0
135,4002,10,809,0
135,3408,10,397,1
135,3268,10,1240,1
135,3412,10,397,1
135,3186,9,40,0
135,1546,8,770,0
135,1357,10,93,1
135,3249,10,40,0
136,1254,8,1104,0
136,1272,8,630,1
136,1422,7,967,0
136,2093,10,539,1
136,2202,10,1189,0
136,2707,7,677,0
136,2764,10,1189,0
136,3263,10,864,0
136,3667,6,1000,1
136,3792,8,37,0
136,2720,10,1189,0
137,236,9,981,1
137,372,8,546,0
137,3549,8,963,0
137,2417,5,487,0
137,2410,8,828,0
137,2380,7,173,0
137,2121,10,580,1
137,1146,8,923,0
137,68,7,1030,0
137,897,7,487,0
137,901,7,127,0
137,54,7,894,0
137,3,9,185,0
137,374,7,546,0
137,701,10,321,1
137,892,6,773,0
137,417,7,1317,0
138,1413,10,50,0
138,1714,10,828,0
138,3254,10,407,0
138,3508,10,19,0
138,3663,9,1063,1
138,3390,10,668,0
139,196,8,111,0
139,210,8,947,0
139,922,8,916,0
139,923,8,177,0
139,1726,8,828,0
139,2975,8,672,0
140,2045,8,931,1
140,892,9,773,0
140,1837,7,794,0
141,2102,9,1120,0
141,2152,6,644,1
141,2327,6,918,0
141,2671,8,708,0
141,2687,2,161,1
141,2934,8,292,1
141,3171,10,40,0
141,3223,6,864,0
141,3936,6,1147,0
141,3259,5,864,0
141,3318,10,505,1
141,3359,8,283,1
141,3471,6,1173,1
141,3525,8,1173,1
141,3747,7,1042,1
141,3800,9,1249,1
141,2084,4,1288,1
141,2082,8,539,1
141,798,5,83,0
141,1928,8,1008,0
141,95,10,1030,0
141,99,8,1320,0
141,263,10,801,0
141,351,7,552,0
141,446,10,602,1
141,537,7,554,0
141,719,8,252,1
141,2045,7,931,1
141,721,10,15,0
141,1220,8,923,0
141,1382,9,1150,0
141,1507,10,25,0
141,1720,8,630,1
141,1799,9,10,0
141,1811,7,64,1
141,1851,10,811,0
141,941,10,919,0
141,364,8,392,1
141,1630,7,292,1
142,971,10,1173,1
142,552,5,539,1
142,3850,7,339,1
142,3621,8,421,1
142,3489,10,1173,1
142,3472,10,1173,1
142,3471,10,1173,1
142,3103,10,1173,1
142,3049,10,1173,1
142,3041,10,1173,1
142,2840,7,1214,0
142,1058,10,431,0
142,2459,10,1173,1
142,2797,10,11,0
142,1384,5,967,0
142,1692,8,491,1
142,1975,9,931,1
142,719,6,252,1
142,2340,10,1173,1
142,2344,10,1173,1
142,2345,10,1173,1
142,2448,10,1173,1
142,2275,10,1173,1
143,1645,4,1080,1
143,3597,7,369,1
143,1930,8,110,0
143,1896,8,353,0
143,1887,7,1084,1
143,1885,7,1084,1
143,1875,7,1084,1
143,1734,8,254,0
143,1591,8,478,1
143,897,7,487,0
143,1305,3,263,1
143,986,9,458,1
143,972,9,10,0
143,701,8,321,1
143,697,9,83,0
143,687,7,713,0
143,625,9,115,1
143,372,10,546,0
143,1341,8,557,1
143,263,6,801,0
143,3879,8,33,1
143,3985,9,1133,0
143,3990,8,1133,0
144,1331,8,8,0
144,3980,8,537,1
144,3662,7,1018,0
145,110,10,370,1
145,210,6,947,0
145,392,9,559,1
145,774,7,656,1
145,849,6,507,1
145,1018,8,3,0
145,1271,7,501,1
145,1321,7,835,0
145,1826,5,243,0
145,3330,9,598,0
145,3550,8,676,0
146,2629,9,132,1
146,2750,8,1189,0
146,2765,8,503,1
146,3664,9,50,0
146,2834,7,1016,0
146,3110,10,263,1
146,3184,7,864,0
146,3342,10,995,1
146,2516,8,780,0
146,2803,5,656,1
146,2512,8,780,0
146,1268,7,630,1
146,2404,8,1187,1
146,2296,8,997,1
146,2290,10,726,1
146,2208,8,1189,0
146,1079,8,535,1
146,1076,9,536,1
146,1059,9,673,0
146,590,9,995,1
146,574,8,68,0
146,407,6,68,0
146,2507,8,780,0
146,1267,9,630,1
147,1053,7,131,0
148,3204,10,1310,1
148,95,10,1030,0
148,2634,8,498,1
148,1364,10,1298,0
148,455,10,368,0
148,3206,8,1310,1
148,3634,8,1245,1
148,3649,6,1118,1
148,3870,8,414,1
148,1667,10,236,0
149,3937,10,211,0
149,3871,6,1031,1
149,3583,7,550,0
149,2419,8,487,0
149,1179,8,789,0
149,3113,10,783,0
149,928,7,180,0
149,927,7,180,0
149,893,7,705,0
149,853,10,744,0
149,461,10,585,0
149,1149,8,350,0
150,1967,3,1068,1
150,4001,6,627,1
150,3944,10,513,1
150,3939,10,1318,0
150,3580,10,606,0
150,3079,10,1045,1
150,2881,5,952,0
150,2250,9,234,0
150,1397,2,1159,0
150,571,10,68,0
150,1962,10,1068,1
150,1280,5,827,1
150,573,10,68,0
150,523,10,68,0
150,412,10,68,0
150,407,10,68,0
150,1966,5,1068,1
151,1512,7,643,1
151,1056,9,967,0
151,1479,8,1082,1
151,1469,9,292,1
151,1316,9,630,1
151,1027,7,1010,1
151,3159,9,626,1
151,727,7,292,1
151,718,8,292,1
151,699,9,887,0
151,671,7,887,0
151,471,10,1239,1
151,1539,8,292,1
151,737,7,887,0
151,1548,10,967,0
151,1554,10,292,1
151,1560,9,1082,1
151,3126,10,1173,1
151,2077,10,539,1
151,2115,10,539,1
151,2140,9,644,1
151,2152,9,644,1
151,2386,10,947,0
151,2945,10,484,0
151,2951,10,484,0
151,2074,10,931,1
151,2976,10,475,0
151,2993,10,475,0
151,3071,7,626,1
151,3927,7,294,0
151,3102,10,1173,1
151,3429,10,397,1
151,3423,10,397,1
151,3408,10,397,1
151,3162,8,1233,1
151,2985,10,475,0
151,2035,10,539,1
151,2076,10,539,1
151,1962,10,1068,1
151,1574,8,1082,1
151,1587,6,1256,1
151,1600,9,967,0
151,1606,7,643,1
151,1617,8,1082,1
151,1620,9,643,1
151,1982,10,931,1
151,1635,6,1182,1
151,1640,10,966,0
151,1627,10,966,0
151,1720,10,630,1
151,1722,10,501,1
151,1731,10,630,1
151,1745,10,630,1
151,1753,10,501,1
151,1781,10,1239,1
151,1799,9,10,0
151,1821,9,630,1
151,1831,10,501,1
151,1711,10,1239,1
151,3522,10,518,0
152,3219,8,676,0
152,3218,8,676,0
152,75,8,583,0
153,92,10,1242,1
153,88,10,1242,1
153,738,10,321,1
153,3837,10,910,0
153,3871,6,1031,1
153,432,1,1051,1
154,3658,10,772,1
154,3641,6,1052,1
154,3577,7,132,1
154,3110,7,263,1
154,2956,8,291,1
154,2942,5,1260,1
154,2514,5,1184,1
154,2480,5,1265,0
154,2470,10,1265,0
154,2402,7,641,1
154,2384,8,641,1
154,2251,3,256,0
154,3361,8,163,0
154,2083,7,278,1
154,2105,6,142,1
154,115,8,126,0
154,327,6,545,1
154,389,8,430,0
154,561,9,68,0
154,324,6,545,1
154,801,7,636,1
154,1315,7,630,1
154,1810,5,930,1
154,1988,1,1120,0
154,2082,5,539,1
154,652,9,1011,1
155,3801,8,1252,1
155,3116,10,1045,1
155,3258,10,864,0
155,3262,9,864,0
155,3271,9,864,0
155,3385,9,376,1
155,3396,10,864,0
155,3676,8,82,0
155,3802,9,591,1
155,3861,10,92,0
155,3807,7,1252,1
155,3808,9,1251,1
155,3809,9,1252,1
155,3859,10,92,0
155,3862,10,92,0
155,3940,10,513,1
155,3944,10,513,1
155,3948,10,513,1
155,3803,9,1252,1
155,2470,9,1265,0
155,2822,8,255,0
155,2259,8,726,1
155,2413,8,726,1
155,58,7,1030,0
155,301,10,410,1
155,391,10,1192,0
155,600,10,423,1
155,617,10,15,0
155,646,10,83,0
155,699,5,887,0
155,767,9,814,0
155,1353,10,15,0
155,680,10,83,0
155,1436,8,966,0
155,1548,10,967,0
155,1555,10,967,0
155,1695,9,820,0
155,1720,9,630,1
155,1736,9,726,1
155,2136,8,1156,0
155,2221,8,604,1
155,1424,5,231,1
155,2231,9,726,1
156,1413,10,50,0
156,1970,10,138,0
156,2618,10,1265,0
156,3060,10,1192,0
156,3227,10,231,1
156,3450,8,795,0
156,3387,9,231,1
156,3388,9,231,1
156,1406,10,231,1
156,3451,7,126,0
156,3593,10,369,1
156,3970,6,933,1
156,3304,10,887,0
156,1383,9,50,0
156,1146,9,923,0
156,1307,10,501,1
156,1294,10,501,1
156,1246,9,1015,0
156,1104,5,1033,1
156,1020,7,1012,0
156,974,10,502,1
156,944,10,96,1
156,777,10,314,0
156,444,10,67,0
156,440,9,1121,0
156,134,9,74,0
156,33,10,1030,0
156,16,10,845,0
156,1372,9,50,0
156,542,10,554,0
156,1329,10,70,0
157,1962,9,1068,1
157,298,4,410,1
157,416,7,283,1
157,543,8,68,0
157,568,7,68,0
157,570,7,68,0
157,826,6,164,0
157,1227,6,548,0
157,1264,9,759,0
157,1548,10,967,0
157,3229,10,1072,1
157,3275,5,1315,1
158,3130,10,588,0
158,2480,8,1265,0
158,70,7,186,0
158,572,6,68,0
159,353,7,903,0
160,2149,8,167,0
160,1310,6,501,1
160,1624,10,752,1
160,1975,10,931,1
160,3481,9,1212,0
160,4023,9,309,1
161,892,6,773,0
161,3937,8,211,0
161,895,8,758,0
161,3027,7,227,0
161,2623,7,828,0
161,2419,8,487,0
161,2399,8,916,0
161,2396,8,947,0
161,2380,6,173,0
161,3583,8,550,0
161,2011,6,539,1
161,1413,7,50,0
161,897,8,487,0
161,402,8,899,0
161,585,7,539,1
161,890,8,786,0
161,2087,7,180,0
162,1738,7,254,0
162,2082,8,539,1
162,2087,5,180,0
162,2543,7,938,0
162,2913,8,721,0
162,2912,5,721,0
162,2900,8,1216,0
162,2585,8,560,0
162,2599,8,938,0
162,2571,8,560,0
162,2559,7,938,0
162,2554,6,938,0
162,2546,7,1058,1
162,1724,7,254,0
162,2610,5,1207,0
162,1652,8,938,0
162,2967,8,721,0
162,1562,7,260,1
162,1030,6,271,0
162,903,7,938,0
162,902,8,938,0
162,869,6,938,0
162,543,6,68,0
162,504,7,585,0
162,500,7,1255,0
162,88,5,1242,1
162,73,7,463,0
162,2916,7,484,0
162,1170,6,1194,0
162,1175,7,1195,0
162,1177,6,789,0
162,1211,8,615,0
162,1305,8,263,1
162,1619,8,938,0
162,2966,7,721,0
162,1169,7,1194,0
162,3070,9,676,0
162,1132,8,1009,1
162,3934,7,607,0
162,3926,7,829,0
162,3917,6,294,0
162,3888,6,294,0
162,3664,6,50,0
162,3899,7,462,0
162,3532,8,783,0
162,3408,7,397,1
162,3250,8,864,0
162,3208,7,194,0
162,3201,9,676,0
162,3170,8,783,0
162,3633,7,536,1
163,3144,6,87,0
163,2472,7,302,0
163,2620,8,1265,0
163,3048,7,523,0
163,3056,7,868,0
163,3243,8,612,0
163,3517,8,612,0
163,3346,7,968,0
163,3372,7,958,1
163,3373,9,1003,1
163,3374,8,1003,1
163,3426,7,1132,0
163,2150,9,738,0
163,3572,8,1096,0
163,3298,7,78,0
163,1821,8,630,1
163,3052,7,185,0
163,1745,7,630,1
163,1796,6,501,1
163,110,7,370,1
163,128,9,1142,1
163,321,7,185,0
163,328,7,274,0
163,330,7,78,0
163,444,8,67,0
163,542,7,554,0
163,442,7,136,1
163,944,8,96,1
163,966,7,355,0
163,967,7,502,1
163,990,8,856,1
163,1226,8,835,0
163,1227,6,548,0
163,1297,7,548,0
163,831,9,1264,0
163,1304,9,480,1
164,2470,7,1265,0
164,2706,8,332,0
164,2730,9,262,1
164,2735,7,1021,0
164,3366,7,1141,1
164,3343,7,1312,1
164,2426,7,459,1
164,3569,7,132,1
164,3981,6,933,1
164,3334,9,688,1
164,2175,6,201,1
164,1010,9,972,1
164,1289,4,474,1
164,1249,6,39,0
164,1226,9,835,0
164,738,7,321,1
164,662,6,815,0
164,592,8,434,1
164,417,9,1317,0
164,313,7,1285,1
164,291,7,1306,1
164,131,6,439,1
164,69,8,659,1
164,1682,7,1119,1
164,321,7,185,0
164,2806,6,1221,1
165,2555,8,316,0
165,2379,6,828,0
165,2099,8,886,0
165,1931,3,1120,0
165,1866,9,923,0
165,1831,7,501,1
165,1805,6,630,1
165,1792,9,7,0
165,2451,7,683,0
165,1605,7,1058,1
165,827,8,82,0
165,652,10,1011,1
165,574,8,68,0
165,416,9,283,1
165,383,9,1055,1
165,324,9,545,1
165,300,9,1081,1
165,1286,8,505,1
165,2464,8,197,0
165,1012,9,1048,1
165,2557,8,1064,1
165,3682,8,384,0
165,3664,8,50,0
165,3592,10,36,1
165,3570,8,132,1
165,3542,9,676,0
165,3464,7,1073,1
165,3680,8,50,0
165,3270,5,864,0
165,3120,8,149,1
165,2835,10,922,1
165,2756,7,190,0
165,2744,10,279,1
165,3410,8,1269,0
166,1975,6,931,1
166,2124,8,138,0
166,2215,8,1189,0
166,2476,8,1265,0
166,2749,8,1189,0
166,3562,7,948,1
166,3482,9,1263,0
166,3596,5,369,1
166,3717,7,1069,1
166,1851,9,811,0
166,3719,5,1069,1
166,3065,8,231,1
166,1587,8,1256,1
166,356,8,890,0
166,979,8,495,1
166,753,5,796,1
166,738,7,321,1
166,651,7,12,0
166,412,9,68,0
166,277,9,429,1
166,351,8,552,0
166,319,8,646,1
166,177,6,79,0
166,58,8,1030,0
166,8,8,1060,1
166,3942,8,277,1
166,1220,8,923,0
166,251,8,714,0
166,275,8,96,1
167,3881,8,162,0
167,379,9,1145,0
167,450,8,263,1
167,888,8,1130,0
167,891,7,804,0
167,894,7,1130,0
167,2026,6,362,0
167,899,8,804,0
167,2126,4,173,0
168,2764,10,1189,0
168,3289,10,381,0
168,700,8,1294,0
168,2749,10,1189,0
168,2747,10,1189,0
168,2720,10,1189,0
168,2701,8,565,0
168,3063,9,848,0
168,3288,10,381,0
168,3483,10,67,0
168,3674,9,50,0
168,3595,7,369,1
168,3618,9,344,0
168,2686,9,565,0
168,3691,10,1189,0
168,3692,10,1189,0
168,3693,10,1189,0
168,3695,10,1189,0
168,3696,10,1189,0
168,3698,10,1189,0
168,3594,8,369,1
168,2679,9,565,0
168,662,9,815,0
168,2245,8,551,0
168,656,9,1127,0
168,444,10,67,0
168,270,9,384,0
168,227,10,230,1
168,58,8,1030,0
168,730,5,633,1
168,1026,9,1033,1
168,1270,10,1196,0
168,1280,10,827,1
168,1413,9,50,0
168,2750,10,1189,0
168,1433,10,1189,0
168,1667,9,236,0
168,1716,8,1127,0
168,1718,10,1127,0
168,1737,9,1127,0
168,1957,9,384,0
168,1960,8,35,0
168,2202,10,1189,0
168,2208,10,1189,0
168,2218,10,1189,0
168,1420,10,1189,0
169,3114,5,783,0
169,2184,7,840,0
169,3664,8,50,0
169,1726,6,828,0
169,1970,8,138,0
169,574,5,68,0
169,1000,9,1277,1
170,1094,8,386,0
170,1390,9,967,0
170,2878,7,328,0
170,3076,7,864,0
170,3086,4,864,0
170,3261,7,864,0
170,3436,9,386,0
170,4037,9,311,0
170,3381,10,966,0
171,86,9,1320,0
171,243,10,760,0
171,298,8,410,1
171,395,9,559,1
171,1416,9,780,0
171,2607,9,321,1
172,705,8,1301,1
172,95,10,1030,0
172,3871,1,1031,1
172,3261,8,864,0
172,3120,9,149,1
172,3105,8,576,1
172,3086,7,864,0
172,3078,7,864,0
172,2572,7,316,0
172,2550,8,658,1
172,2533,6,1184,1
172,2474,9,674,0
172,2147,8,1189,0
172,2089,5,142,1
172,2083,9,278,1
172,2064,5,278,1
172,2057,6,931,1
172,2839,8,1214,0
172,2015,7,539,1
172,2048,9,539,1
172,731,9,1301,1
172,995,8,125,1
172,1056,8,967,0
172,1114,5,386,0
172,378,7,610,0
172,1521,8,292,1
172,543,9,68,0
172,1569,8,967,0
172,1582,9,967,0
172,1610,5,967,0
172,1720,8,630,1
172,1759,8,930,1
172,1821,9,630,1
172,2007,5,1120,0
173,3949,8,513,1
173,3944,10,513,1
173,3796,8,1252,1
173,3799,10,1251,1
173,2000,10,751,0
173,1219,10,156,1
173,692,7,79,0
173,2822,7,255,0
173,730,5,633,1
174,236,6,981,1
174,1282,7,835,0
174,1877,10,395,1
174,2797,10,11,0
175,931,9,860,0
175,984,7,723,0
175,2103,9,931,1
176,51,10,1156,0
176,20,9,1059,1
176,1731,6,630,1
176,464,8,843,0
176,1298,6,501,1
176,1378,9,292,1
176,1381,8,1082,1
176,1389,10,967,0
176,1390,9,967,0
176,1395,10,967,0
176,1398,8,967,0
176,1401,10,643,1
176,1402,7,967,0
176,1410,10,643,1
176,1412,7,967,0
176,1417,8,1181,1
176,1421,10,643,1
176,1428,10,643,1
176,1479,8,1082,1
176,1511,8,1082,1
176,1523,5,1082,1
176,1545,10,292,1
176,1556,9,969,1
176,1595,9,967,0
176,1670,8,820,0
176,1294,4,501,1
176,241,8,760,0
176,1287,10,630,1
176,1271,10,501,1
176,534,9,193,0
176,550,10,539,1
176,551,10,539,1
176,552,10,539,1
176,553,10,539,1
176,554,10,539,1
176,557,10,539,1
176,568,8,68,0
176,606,6,1043,1
176,617,10,15,0
176,621,8,1197,0
176,811,8,644,1
176,862,10,500,0
176,895,9,758,0
176,899,9,804,0
176,912,6,938,0
176,913,5,938,0
176,945,5,15,0
176,954,10,83,0
176,955,10,15,0
176,1014,9,53,1
176,1272,8,630,1
176,226,6,1197,0
176,2230,9,1007,0
176,3435,10,1156,0
176,3258,10,864,0
176,3278,10,83,0
176,3284,8,292,1
176,3301,9,15,0
176,3307,8,1043,1
176,3309,8,1043,1
176,1805,10,630,1
176,3314,5,83,0
176,3315,10,83,0
176,3316,7,83,0
176,3320,9,656,1
176,3321,10,656,1
176,3322,10,656,1
176,3380,9,966,0
176,3394,10,864,0
